date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:43:37	1515/1515	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Aug%202016%2023:31:23%20GMT	http://sindevo.com/robots.txt		(from )
13:43:39	6579/6579	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202016%2017:28:53%20GMT	http://sindevo.com/minio/minimal/	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/index.html	(from )
13:43:39	1102/1102	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:25:08%20GMT	http://sindevo.com/minio/minimal/images/apple-touch-icon.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/apple-touch-icon.png	(from http://sindevo.com/minio/minimal/)
13:43:41	162538/162538	---MCZ	200	added ('OK')	text/css	date:Thu,%2016%20Jun%202016%2017:29:05%20GMT	http://sindevo.com/minio/minimal/css/framework7.css	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/css/framework7.css	(from http://sindevo.com/minio/minimal/)
13:43:41	25425/25425	---MCZ	200	added ('OK')	text/css	date:Fri,%2006%20Mar%202015%2018:25:00%20GMT	http://sindevo.com/minio/minimal/style.css	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/style.css	(from http://sindevo.com/minio/minimal/)
13:43:42	4628/4628	---MCZ	200	added ('OK')	text/css	date:Fri,%2006%20Mar%202015%2018:25:05%20GMT	http://sindevo.com/minio/minimal/css/swipebox.css	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/css/swipebox.css	(from http://sindevo.com/minio/minimal/)
13:43:43	6579/6579	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202016%2017:28:53%20GMT	http://sindevo.com/minio/minimal/index.html	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/index-2.html	(from http://sindevo.com/minio/minimal/)
13:43:43	2894/2894	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202015%2018:24:57%20GMT	http://sindevo.com/minio/minimal/about.html	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/about.html	(from http://sindevo.com/minio/minimal/)
13:43:43	3954/3954	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202015%2018:24:59%20GMT	http://sindevo.com/minio/minimal/features.html	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/features.html	(from http://sindevo.com/minio/minimal/)
13:43:44	3730/3730	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202015%2018:24:59%20GMT	http://sindevo.com/minio/minimal/photos.html	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/photos.html	(from http://sindevo.com/minio/minimal/)
13:43:46	1202/1202	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202015%2018:25:00%20GMT	http://sindevo.com/minio/minimal/videos.html	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/videos.html	(from http://sindevo.com/minio/minimal/)
13:43:46	8174/8174	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202015%2018:24:58%20GMT	http://sindevo.com/minio/minimal/blog.html	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/blog.html	(from http://sindevo.com/minio/minimal/)
13:43:46	104659/104659	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:25:08%20GMT	http://sindevo.com/minio/minimal/images/apple-touch-startup-image-320x460.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/apple-touch-startup-image-320x460.png	(from http://sindevo.com/minio/minimal/)
13:43:46	2413/2413	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Mar%202015%2015:51:42%20GMT	http://sindevo.com/minio/minimal/contact.html	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/contact.html	(from http://sindevo.com/minio/minimal/)
13:43:48	798/798	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:25:11%20GMT	http://sindevo.com/minio/minimal/images/menu_open_circle.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/menu_open_circle.png	(from http://sindevo.com/minio/minimal/)
13:43:48	1189/1189	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:26:03%20GMT	http://sindevo.com/minio/minimal/images/icons/white/twitter.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/icons/white/twitter.png	(from http://sindevo.com/minio/minimal/)
13:43:49	1023/1023	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:25:58%20GMT	http://sindevo.com/minio/minimal/images/icons/white/facebook.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/icons/white/facebook.png	(from http://sindevo.com/minio/minimal/)
13:43:49	1168/1168	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:25:58%20GMT	http://sindevo.com/minio/minimal/images/icons/white/googleplus.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/icons/white/googleplus.png	(from http://sindevo.com/minio/minimal/)
13:43:50	1145/1145	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:25:58%20GMT	http://sindevo.com/minio/minimal/images/icons/white/dribbble.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/icons/white/dribbble.png	(from http://sindevo.com/minio/minimal/)
13:43:51	1068/1068	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:25:59%20GMT	http://sindevo.com/minio/minimal/images/icons/white/linkedin.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/icons/white/linkedin.png	(from http://sindevo.com/minio/minimal/)
13:43:52	1437/1437	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:26:02%20GMT	http://sindevo.com/minio/minimal/images/icons/white/pinterest.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/icons/white/pinterest.png	(from http://sindevo.com/minio/minimal/)
13:43:55	38951/38951	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2006%20Mar%202015%2018:25:19%20GMT	http://sindevo.com/minio/minimal/js/jquery.validate.min.js	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/js/jquery.validate.min.js	(from http://sindevo.com/minio/minimal/)
13:43:56	4139/4139	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2014%20Mar%202015%2009:43:01%20GMT	http://sindevo.com/minio/minimal/js/my-app.js	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/js/my-app.js	(from http://sindevo.com/minio/minimal/)
13:43:58	93064/93064	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2006%20Mar%202015%2018:25:18%20GMT	http://sindevo.com/minio/minimal/js/jquery-1.10.1.min.js	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/js/jquery-1.10.1.min.js	(from http://sindevo.com/minio/minimal/)
